Epoch finished | loss_D: 0.8254 | loss_G: 4.2363
Epoch [27/100] | loss_D: 0.4631 | loss_G: 3.5605
Epoch finished | loss_D: 0.4946 | loss_G: 3.5362
Epoch [28/100] | loss_D: 0.4946 | loss_G: 3.5362
Epoch finished | loss_D: 0.4756 | loss_G: 3.5423
Epoch [29/100] | loss_D: 0.4756 | loss_G: 3.5423
Epoch finished | loss_D: 0.4743 | loss_G: 3.6289
Epoch [30/100] | loss_D: 0.4743 | loss_G: 3.6289
Epoch finished | loss_D: 0.4792 | loss_G: 3.6031
Epoch [31/100] | loss_D: 0.4792 | loss_G: 3.6031
Epoch finished | loss_D: 0.4619 | loss_G: 3.6398
Epoch [32/100] | loss_D: 0.4619 | loss_G: 3.6398
Epoch finished | loss_D: 0.4726 | loss_G: 3.5834
Epoch [33/100] | loss_D: 0.4726 | loss_G: 3.5834
Epoch finished | loss_D: 0.4574 | loss_G: 3.6615
Epoch [34/100] | loss_D: 0.4574 | loss_G: 3.6615
Epoch finished | loss_D: 0.4532 | loss_G: 3.7039
Epoch [35/100] | loss_D: 0.4532 | loss_G: 3.7039
Epoch finished | loss_D: 0.4749 | loss_G: 3.6506
Epoch [36/100] | loss_D: 0.4749 | loss_G: 3.6506
Epoch finished | loss_D: 0.4667 | loss_G: 3.7068
Epoch [37/100] | loss_D: 0.4667 | loss_G: 3.7068
Epoch finished | loss_D: 0.4736 | loss_G: 3.6717
Epoch [38/100] | loss_D: 0.4736 | loss_G: 3.6717
Epoch finished | loss_D: 0.4457 | loss_G: 3.6918
Epoch [39/100] | loss_D: 0.4457 | loss_G: 3.6918
Epoch finished | loss_D: 0.4303 | loss_G: 3.8170
Epoch [40/100] | loss_D: 0.4303 | loss_G: 3.8170
Epoch finished | loss_D: 0.4548 | loss_G: 3.7646
Epoch [41/100] | loss_D: 0.4548 | loss_G: 3.7646
Epoch finished | loss_D: 0.4195 | loss_G: 3.8595
Epoch [42/100] | loss_D: 0.4195 | loss_G: 3.8595
Epoch finished | loss_D: 0.4481 | loss_G: 3.7926
Epoch [43/100] | loss_D: 0.4481 | loss_G: 3.7926
Epoch finished | loss_D: 0.4307 | loss_G: 3.8519
Epoch [44/100] | loss_D: 0.4307 | loss_G: 3.8519
Epoch finished | loss_D: 0.4627 | loss_G: 3.7396
Epoch [45/100] | loss_D: 0.4627 | loss_G: 3.7396
Epoch finished | loss_D: 0.4204 | loss_G: 3.8609
Epoch [46/100] | loss_D: 0.4204 | loss_G: 3.8609
Epoch finished | loss_D: 0.4327 | loss_G: 3.8523
Epoch [47/100] | loss_D: 0.4327 | loss_G: 3.8523
Epoch finished | loss_D: 0.4326 | loss_G: 3.9018
Epoch [48/100] | loss_D: 0.4326 | loss_G: 3.9018
Epoch finished | loss_D: 0.4472 | loss_G: 3.8079
Epoch [49/100] | loss_D: 0.4472 | loss_G: 3.8079
Epoch finished | loss_D: 0.4369 | loss_G: 3.8707
Epoch [50/100] | loss_D: 0.4369 | loss_G: 3.8707
Epoch finished | loss_D: 0.4216 | loss_G: 3.9050
Epoch [51/100] | loss_D: 0.4216 | loss_G: 3.9050
Epoch finished | loss_D: 0.4030 | loss_G: 3.9959
Epoch [52/100] | loss_D: 0.4030 | loss_G: 3.9959
Epoch finished | loss_D: 0.4280 | loss_G: 3.9039
Epoch [53/100] | loss_D: 0.4280 | loss_G: 3.9039
Epoch finished | loss_D: 0.4324 | loss_G: 3.9038
Epoch [54/100] | loss_D: 0.4324 | loss_G: 3.9038
Epoch finished | loss_D: 0.4078 | loss_G: 3.9793
Epoch [55/100] | loss_D: 0.4078 | loss_G: 3.9793
Epoch finished | loss_D: 0.4020 | loss_G: 4.0331
Epoch [56/100] | loss_D: 0.4020 | loss_G: 4.0331
Epoch finished | loss_D: 0.4589 | loss_G: 3.8198
Epoch [57/100] | loss_D: 0.4589 | loss_G: 3.8198
Epoch finished | loss_D: 0.4148 | loss_G: 4.0028
Epoch [58/100] | loss_D: 0.4148 | loss_G: 4.0028
Epoch finished | loss_D: 0.4049 | loss_G: 4.0366
Epoch [59/100] | loss_D: 0.4049 | loss_G: 4.0366
Epoch finished | loss_D: 0.4108 | loss_G: 3.9614
Epoch [60/100] | loss_D: 0.4108 | loss_G: 3.9614
Epoch finished | loss_D: 0.4258 | loss_G: 3.9767
Epoch [61/100] | loss_D: 0.4258 | loss_G: 3.9767
Epoch finished | loss_D: 0.3945 | loss_G: 4.0862
Epoch [62/100] | loss_D: 0.3945 | loss_G: 4.0862
Epoch finished | loss_D: 0.4258 | loss_G: 3.9392
Epoch [63/100] | loss_D: 0.4258 | loss_G: 3.9392
Epoch finished | loss_D: 0.3853 | loss_G: 4.1442
Epoch [64/100] | loss_D: 0.3853 | loss_G: 4.1442
Epoch finished | loss_D: 0.4483 | loss_G: 3.8938
Epoch [65/100] | loss_D: 0.4483 | loss_G: 3.8938
Epoch finished | loss_D: 0.4222 | loss_G: 4.0178
Epoch [66/100] | loss_D: 0.4222 | loss_G: 4.0178
Epoch finished | loss_D: 0.3859 | loss_G: 4.1099
Epoch [67/100] | loss_D: 0.3859 | loss_G: 4.1099
Epoch finished | loss_D: 0.4213 | loss_G: 4.0041
Epoch [68/100] | loss_D: 0.4213 | loss_G: 4.0041
Epoch finished | loss_D: 0.4048 | loss_G: 4.0495
Epoch [69/100] | loss_D: 0.4048 | loss_G: 4.0495
Epoch finished | loss_D: 0.4098 | loss_G: 4.0479
Epoch [70/100] | loss_D: 0.4098 | loss_G: 4.0479
Epoch finished | loss_D: 0.4047 | loss_G: 4.0799
Epoch [71/100] | loss_D: 0.4047 | loss_G: 4.0799
Epoch finished | loss_D: 0.4111 | loss_G: 4.0747
Epoch [72/100] | loss_D: 0.4111 | loss_G: 4.0747
Epoch finished | loss_D: 0.3968 | loss_G: 4.0930
Epoch [73/100] | loss_D: 0.3968 | loss_G: 4.0930
Epoch finished | loss_D: 0.3903 | loss_G: 4.1839
Epoch [74/100] | loss_D: 0.3903 | loss_G: 4.1839
Epoch finished | loss_D: 0.4008 | loss_G: 4.1243
Epoch [75/100] | loss_D: 0.4008 | loss_G: 4.1243
Epoch finished | loss_D: 0.3953 | loss_G: 4.1488
Epoch [76/100] | loss_D: 0.3953 | loss_G: 4.1488
Epoch finished | loss_D: 0.3965 | loss_G: 4.1447
Epoch [77/100] | loss_D: 0.3965 | loss_G: 4.1447
Epoch finished | loss_D: 0.4056 | loss_G: 4.1230
Epoch [78/100] | loss_D: 0.4056 | loss_G: 4.1230
Epoch finished | loss_D: 0.3832 | loss_G: 4.1974
Epoch [79/100] | loss_D: 0.3832 | loss_G: 4.1974
Epoch finished | loss_D: 0.4073 | loss_G: 4.1149
Epoch [80/100] | loss_D: 0.4073 | loss_G: 4.1149
Epoch finished | loss_D: 0.4152 | loss_G: 4.0584
Epoch [81/100] | loss_D: 0.4152 | loss_G: 4.0584
Epoch finished | loss_D: 0.3902 | loss_G: 4.1671
Epoch [82/100] | loss_D: 0.3902 | loss_G: 4.1671
Epoch finished | loss_D: 0.3850 | loss_G: 4.2409
Epoch [83/100] | loss_D: 0.3850 | loss_G: 4.2409
Epoch finished | loss_D: 0.3958 | loss_G: 4.1718
Epoch [84/100] | loss_D: 0.3958 | loss_G: 4.1718
Epoch finished | loss_D: 0.4109 | loss_G: 4.1707
Epoch [85/100] | loss_D: 0.4109 | loss_G: 4.1707
Epoch finished | loss_D: 0.3955 | loss_G: 4.1722
Epoch [86/100] | loss_D: 0.3955 | loss_G: 4.1722
Epoch finished | loss_D: 0.3788 | loss_G: 4.2445
Epoch [87/100] | loss_D: 0.3788 | loss_G: 4.2445
Epoch finished | loss_D: 0.4117 | loss_G: 4.1295
Epoch [88/100] | loss_D: 0.4117 | loss_G: 4.1295
Epoch finished | loss_D: 0.3955 | loss_G: 4.2010
Epoch [89/100] | loss_D: 0.3955 | loss_G: 4.2010
Epoch finished | loss_D: 0.3958 | loss_G: 4.1536
Epoch [90/100] | loss_D: 0.3958 | loss_G: 4.1536
Epoch finished | loss_D: 0.3815 | loss_G: 4.2619
Epoch [91/100] | loss_D: 0.3815 | loss_G: 4.2619
Epoch finished | loss_D: 0.3867 | loss_G: 4.2753
Epoch [92/100] | loss_D: 0.3867 | loss_G: 4.2753
Epoch finished | loss_D: 0.3767 | loss_G: 4.2977
Epoch [93/100] | loss_D: 0.3767 | loss_G: 4.2977
Epoch finished | loss_D: 0.4017 | loss_G: 4.2350
Epoch [94/100] | loss_D: 0.4017 | loss_G: 4.2350
Epoch finished | loss_D: 0.3787 | loss_G: 4.2892
Epoch [95/100] | loss_D: 0.3787 | loss_G: 4.2892
Epoch finished | loss_D: 0.3826 | loss_G: 4.2969
Epoch [96/100] | loss_D: 0.3826 | loss_G: 4.2969
Epoch finished | loss_D: 0.4096 | loss_G: 4.1864
Epoch [97/100] | loss_D: 0.4096 | loss_G: 4.1864
Epoch finished | loss_D: 0.4154 | loss_G: 4.1937
Epoch [98/100] | loss_D: 0.4154 | loss_G: 4.1937
Epoch finished | loss_D: 0.3736 | loss_G: 4.2512
Epoch [99/100] | loss_D: 0.3736 | loss_G: 4.2512
Epoch finished | loss_D: 0.3864 | loss_G: 4.2700
Epoch [100/100] | loss_D: 0.3864 | loss_G: 4.2700
